p,eps,L,mu,c,episode,convergence
1.0,0.25,0.5,0.375,0.25*(1-eps),"[0.21542965200545644, 0.20535599878147548, 0.19590836958005448, 0.18703662285696585, 0.17869565355622383, 0.17084479214445533, 0.16344728602905878, 0.15646980296404173, 0.14988207051074393, 0.14365653175898507, 0.13776806623374, 0.1321936936278725, 0.12691238296034255, 0.1219048397701039, 0.11715334138069254, 0.11264156261443231, 0.10835450638025337, 0.10427821903604165, 0.10039995014742649]",True
1.0,0.25,1.0,0.0,2*(1-eps),"[0.2784747154105787, 0.2426406698390662, 0.21497745165619386, 0.19297640785862127, 0.1750605020026333, 0.1601886094817764, 0.14764569907186575, 0.13692438752667016, 0.12765472450478835, 0.11956057617327914, 0.11243166770713675, 0.10610506015985742, 0.1004525140580986, 0.09537176637568474, 0.0907802336523173, 0.08661051953015854, 0.08280700599634809, 0.07932351496645212, 0.07612420173646636]",True
1.0,0.25,1.0,0.0,1.5*(1-eps),"[0.2784747154105787, 0.2426406698390662, 0.21497745165619386, 0.19297640785862127, 0.1750605020026333, 0.1601886094817764, 0.14764569907186575, 0.13692438752667016, 0.12765472450478835, 0.11956057617327914, 0.11243166770713675, 0.10610506015985742, 0.1004525140580986, 0.09537176637568474, 0.0907802336523173, 0.08661051953015854, 0.08280700599634809, 0.07932351496645212, 0.07612420173646636]",True
1.0,0.25,1.0,0.0,1*(1-eps),"[0.31316126568050473, 0.27847471130037466, 0.25070587169801567, 0.22797293479011904, 0.20901990911364718, 0.1929764075761344, 0.17922018807015916, 0.16729468156025729, 0.15685725170610706, 0.14764569279216144, 0.13945604209075804, 0.13212717187588496, 0.12553015358555702, 0.11956057555462744, 0.11413296768099009, 0.1091767691282909, 0.10463311538436613, 0.10045251828158808, 0.09659315201675425]",True
1.0,0.25,1.0,0.0,0.5*(1-eps),"[0.3851157944528539, 0.35771835103648686, 0.333960182309459, 0.3131612834723893, 0.2948011883029757, 0.2784747159561136, 0.26386170529103703, 0.25070587321357085, 0.23879960527452618, 0.22797291192279678, 0.21808542390831834, 0.20901991765189712, 0.200678021261744, 0.19297640912230823, 0.18584409389614218, 0.17922019795836946, 0.17305223570290518, 0.16729469720402596, 0.16190793790025212]",True
1.0,0.25,1.0,0.0,0.25*(1-eps),"[0.4351021708790926, 0.4170580185872196, 0.4004509376346344, 0.38511578360353116, 0.3709118637894527, 0.3577183802788871, 0.34543125400591956, 0.3339601860226102, 0.32322648500229456, 0.31316128708449215, 0.3037040091403928, 0.2948011977764758, 0.28640547484312856, 0.27847471353814074, 0.2709713149418985, 0.26386170834700123, 0.25711561221015267, 0.25070586550422935, 0.24460794121652615]",True
1.0,0.25,1.0,0.5,2*(1-eps),"[0.24402699137250689, 0.20116371511591954, 0.16827385559411956, 0.14245493026202136, 0.12181351241427783, 0.10506268199403317, 0.09129809962431458, 0.07986646104733199, 0.07028472561499365, 0.062188666044683295, 0.055298962866663026, 0.049404375695928114, 0.04433570579367876, 0.03995053476533029, 0.03614564574101432, 0.032834240991707446, 0.029942648345686582, 0.02741054334253763, 0.025185835765641505]",True
1.0,0.25,1.0,0.5,1.5*(1-eps),"[0.24402699137250689, 0.20116371511591954, 0.16827385559411956, 0.14245493026202136, 0.12181351241427783, 0.10506268199403317, 0.09129809962431458, 0.07986646104733199, 0.07028472561499365, 0.062188666044683295, 0.055298962866663026, 0.049404375695928114, 0.04433570579367876, 0.03995053476533029, 0.03614564574101432, 0.032834240991707446, 0.029942648345686582, 0.02741054334253763, 0.025185835765641505]",True
1.0,0.25,1.0,0.5,1*(1-eps),"[0.288876155322402, 0.2477008962982535, 0.21454335711259745, 0.1874001367655301, 0.16487622954418932, 0.1459706293712724, 0.1299466008581016, 0.11625015834270469, 0.10445687000519581, 0.0942363063249517, 0.08532756503413058, 0.07752202691140879, 0.07065110923193953, 0.06457873138877047, 0.059198218660978075, 0.054403930623660744, 0.050126385634279125, 0.046294744119132335, 0.04285820083711066]",True
1.0,0.25,1.0,0.5,0.5*(1-eps),"[0.3761903846376459, 0.3452278025341098, 0.3179628454793965, 0.2938007694228131, 0.27226717222819974, 0.2529787861434732, 0.2356226828832204, 0.21994110433828626, 0.2057193199387823, 0.19277747723016914, 0.18096358975093513, 0.1701483861764006, 0.16022123042658432, 0.15108688388686345, 0.1426629352918089, 0.13487769015216675, 0.1276685921114179, 0.12098070908082811, 0.11476551601395418]",True
1.0,0.25,1.0,0.5,0.25*(1-eps),"[0.4323207681322522, 0.41290182829619426, 0.39479903265404803, 0.3778883976101233, 0.3620610264571648, 0.3472207708867937, 0.33328248042120406, 0.3201704641604014, 0.30781720677446134, 0.2961622891472402, 0.2851514712394479, 0.2747360855607659, 0.26487204436680084, 0.2555194163727843, 0.24664212552918924, 0.2382073017708912, 0.23018505251438057, 0.22254802287894937, 0.21527119179918058]",True
1.0,0.25,1.0,0.75,2*(1-eps),"[0.22439130771726368, 0.17859402722239903, 0.14417884335268816, 0.11785414947513606, 0.09741494995299808, 0.08133902674075967, 0.06854970146593946, 0.05826993015498064, 0.049929397691641154, 0.043114160660911914, 0.037493640982963615, 0.03283203220205353, 0.028939935193203946, 0.025670430091351122, 0.02290690604973854, 0.020555728014876484, 0.01854252539265587, 0.01680752442245248, 0.015303235605753796]",True
1.0,0.25,1.0,0.75,1.5*(1-eps),"[0.22439130771726368, 0.17859402722239903, 0.14417884335268816, 0.11785414947513606, 0.09741494995299808, 0.08133902674075967, 0.06854970146593946, 0.05826993015498064, 0.049929397691641154, 0.043114160660911914, 0.037493640982963615, 0.03283203220205353, 0.028939935193203946, 0.025670430091351122, 0.02290690604973854, 0.020555728014876484, 0.01854252539265587, 0.01680752442245248, 0.015303235605753796]",True
1.0,0.25,1.0,0.75,1*(1-eps),"[0.275139546412897, 0.2307324588873322, 0.1952224792176016, 0.16648634277107366, 0.14299286547971454, 0.12361348981000282, 0.10750094122385347, 0.09400916729972292, 0.08263875416052474, 0.07299923408175728, 0.06478262392169908, 0.05775016976799214, 0.05169425964380293, 0.04646434265135118, 0.04192400249711714, 0.037970021489180175, 0.034514301801894166, 0.03148361668859022, 0.02881646213626059]",True
1.0,0.25,1.0,0.75,0.5*(1-eps),"[0.37133247575745676, 0.33844575342906313, 0.309324738503445, 0.28343075600810186, 0.2603192469029998, 0.23962025161925862, 0.22102359209599387, 0.20426725555745992, 0.1891287051624567, 0.17541770933899106, 0.1629709522864414, 0.15164725024968784, 0.14132434376589895, 0.1318956912844179, 0.12326819920617614, 0.11536014851629338, 0.1081013325505107, 0.10142742118544706, 0.09528088628825535]",True
1.0,0.25,1.0,0.75,0.25*(1-eps),"[0.43085927048298245, 0.4107119341883103, 0.3918166799980535, 0.3740731779638933, 0.3573912662294224, 0.34168957183339477, 0.32689456991759047, 0.3129394887618169, 0.2997640367308052, 0.2873130427269574, 0.2755361308091956, 0.2643873840258894, 0.2538247664612468, 0.243809683885811, 0.23430661243103879, 0.22528316169321633, 0.216708995416782, 0.2085564734791172, 0.20079989446376478]",True
1.0,0.25,1.5,0.0,2*(1-eps),"[0.41771202378253036, 0.36396102485944803, 0.32246619105236535, 0.2894646111167673, 0.2625907614527015, 0.2402829189924529, 0.22146854747872496, 0.2053865806994164, 0.1914820861600447, 0.1793408641816084, 0.16864750291040698, 0.15915755578144009, 0.15067878852864963, 0.14305767736326824, 0.13617036053044534, 0.1299157589241644, 0.12421051835423565, 0.11898525018843864, 0.1141863006863277]",True
1.0,0.25,1.5,0.0,1.5*(1-eps),"[0.41771202378253036, 0.36396102485944803, 0.32246619105236535, 0.2894646111167673, 0.2625907614527015, 0.2402829189924529, 0.22146854747872496, 0.2053865806994164, 0.1914820861600447, 0.1793408641816084, 0.16864750291040698, 0.15915755578144009, 0.15067878852864963, 0.14305767736326824, 0.13617036053044534, 0.1299157589241644, 0.12421051835423565, 0.11898525018843864, 0.1141863006863277]",True
1.0,0.25,1.5,0.0,1*(1-eps),"[0.4697418828901133, 0.41771201007386555, 0.3760587951615698, 0.3419594188555953, 0.31352986439777647, 0.28946461230427306, 0.26883029685508514, 0.25094202632363694, 0.23528585102749108, 0.22146854696620052, 0.20918403986625786, 0.198190753350194, 0.18829523039171034, 0.17934086311977013, 0.17119948261195278, 0.16376518142324906, 0.15694967265359144, 0.15067878766205262, 0.14488972734211605]",True
1.0,0.25,1.5,0.0,0.5*(1-eps),"[0.5776736720239204, 0.5365774762748685, 0.5009402790710866, 0.46974191647769464, 0.44220170469962283, 0.41771204053277694, 0.3957924582413253, 0.37605880861438706, 0.3581994067082698, 0.34195942000414553, 0.3271280645297753, 0.3135298237909544, 0.30101693673084035, 0.289464615989943, 0.2787661431982704, 0.26883030465570534, 0.2595783486847249, 0.2509419844932532, 0.2428618991613937]",True
1.0,0.25,1.5,0.0,0.25*(1-eps),"[0.6526532277018683, 0.6255869514097661, 0.6006764834976522, 0.5776736782984939, 0.5563677425779798, 0.5365775062548277, 0.5181467607141592, 0.500940223429289, 0.48483958976651026, 0.46974182668449443, 0.45555593149850815, 0.4422017965894132, 0.42960799162181945, 0.41771207276030553, 0.40645701320311817, 0.3957925163232407, 0.3856734172221469, 0.37605881029183075, 0.36691190736981427]",True
1.0,0.25,1.5,0.75,2*(1-eps),"[0.3660404829382746, 0.3017455806913582, 0.2524107801272598, 0.21368239910190873, 0.18272026527115, 0.1575940256483567, 0.13694715135362634, 0.1197996893434681, 0.10542707416443547, 0.09328299639781608, 0.08294843487486638, 0.0741065541455389, 0.06650356027772909, 0.059925784496027076, 0.054218438603133155, 0.04925133459713446, 0.044913941342706626, 0.04111575104917561, 0.037778651959659675]",True
1.0,0.25,1.5,0.75,1.5*(1-eps),"[0.3660404829382746, 0.3017455806913582, 0.2524107801272598, 0.21368239910190873, 0.18272026527115, 0.1575940256483567, 0.13694715135362634, 0.1197996893434681, 0.10542707416443547, 0.09328299639781608, 0.08294843487486638, 0.0741065541455389, 0.06650356027772909, 0.059925784496027076, 0.054218438603133155, 0.04925133459713446, 0.044913941342706626, 0.04111575104917561, 0.037778651959659675]",True
1.0,0.25,1.5,0.75,1*(1-eps),"[0.43331427074642453, 0.3715513565912462, 0.32181503826791763, 0.28110020394417967, 0.24731433493567592, 0.21895594074973257, 0.19491989104652327, 0.17437523618772044, 0.15668527084611208, 0.14135441921698083, 0.12799134648888158, 0.11628306038705073, 0.1059766637623469, 0.09686805373488935, 0.08879733925055866, 0.08160589009672983, 0.07518952069628458, 0.0694420535520581, 0.06428728353257597]",True
1.0,0.25,1.5,0.75,0.5*(1-eps),"[0.5642855697388529, 0.5178416704398899, 0.4769442183057638, 0.44070122101147485, 0.40840078979796757, 0.3794681873541998, 0.35343411642318573, 0.32991163063997997, 0.30857897756512875, 0.2891662102508492, 0.2714453393538838, 0.2552225776835363, 0.24033176468414263, 0.22663033596516666, 0.21399442923818188, 0.2023166218212139, 0.19150289985881697, 0.1814710638045769, 0.1721482379412009]",True
1.0,0.25,1.5,0.75,0.25*(1-eps),"[0.6484811890200203, 0.6193526235354737, 0.5921984859389011, 0.5668325657303487, 0.5430915265330597, 0.5208310238876269, 0.4999235188234776, 0.4802555017172921, 0.46172581196592677, 0.4442433818003844, 0.42772725418266055, 0.4121041135969132, 0.39730807039881527, 0.3832791291640641, 0.3699628832648202, 0.3573109732838574, 0.34527746509530693, 0.3338220189681959, 0.32290681791125986]",True
1.0,0.25,1.5,1.125,2*(1-eps),"[0.33658696194078863, 0.2678910218647821, 0.21626821260036522, 0.1767812195804762, 0.1461224270318177, 0.1220085458050048, 0.10282451926357308, 0.08740489449717825, 0.07489406018945921, 0.06467123640550639, 0.05624043639255412, 0.04924809138731696, 0.04340988200925261, 0.038505626951389565, 0.03436022589793312, 0.030833511456842856, 0.027813632890278592, 0.025211317301809807, 0.022954886072909707]",True
1.0,0.25,1.5,1.125,1.5*(1-eps),"[0.33658696194078863, 0.2678910218647821, 0.21626821260036522, 0.1767812195804762, 0.1461224270318177, 0.1220085458050048, 0.10282451926357308, 0.08740489449717825, 0.07489406018945921, 0.06467123640550639, 0.05624043639255412, 0.04924809138731696, 0.04340988200925261, 0.038505626951389565, 0.03436022589793312, 0.030833511456842856, 0.027813632890278592, 0.025211317301809807, 0.022954886072909707]",True
1.0,0.25,1.5,1.125,1*(1-eps),"[0.41270932158193335, 0.3460986820301149, 0.29283372198343693, 0.24972950521043139, 0.21448930105930603, 0.1854202094094957, 0.16125143611727227, 0.1410137274523098, 0.12395813012420961, 0.10949885408937945, 0.0971738595851996, 0.08662524890924893, 0.0775412955675507, 0.06969649904689675, 0.0628859139942763, 0.05695474177917572, 0.05177128603820147, 0.04722525782862412, 0.04322460106759308]",True
1.0,0.25,1.5,1.125,0.5*(1-eps),"[0.5569987104620109, 0.5076685994707274, 0.4639870821538285, 0.4251461376983474, 0.3904788648805557, 0.35943033542113306, 0.3315353795065266, 0.30640089345727334, 0.2836930757898705, 0.2631266276592402, 0.2444563470444881, 0.22747082853070344, 0.21198652538485319, 0.19784353759007176, 0.18490222640772747, 0.1730402426386742, 0.16215184642874303, 0.15214110918456775, 0.14292139747792124]",True
1.0,0.25,1.5,1.125,0.25*(1-eps),"[0.6462889395581887, 0.6160678496480106, 0.5877250168925027, 0.5611097793038344, 0.5360868901985023, 0.5125343098725453, 0.4903418298324647, 0.4694093589223658, 0.44964605397665236, 0.4309694579092017, 0.41330419792204914, 0.3965810748324362, 0.38073707988722394, 0.3657145279809356, 0.35145968880461403, 0.33792472479932517, 0.3250634253358732, 0.31283471892136355, 0.30119983198933337]",True
1.0,0.5,0.5,0.0,2*(1-eps),"[0.1633634498250897, 0.14644660850697952, 0.13270460519087976, 0.12132035584068471, 0.11173499643208794, 0.10355339196473862, 0.09648820540921738, 0.0903255231781377, 0.08490447319433883, 0.08013197673577466, 0.07590971804743697, 0.07214658899223363, 0.06877026090278633, 0.06572270233106633, 0.06295688691522848, 0.06043434625631369, 0.058123329468805364, 0.055997423743238454, 0.05403447505653739]",True
1.0,0.5,0.5,0.0,1.5*(1-eps),"[0.17885919098817987, 0.16336344533225705, 0.1503386184179688, 0.1392373591085593, 0.12966282385297956, 0.12132034267110031, 0.11398647343374586, 0.10748873050998536, 0.10169183751460496, 0.09648820540931786, 0.09179118529409146, 0.08753025437043148, 0.08364734837031115, 0.08010474241846523, 0.07687291080788822, 0.07391258449365297, 0.07119061861617287, 0.06867893639811466, 0.06635363461545368]",True
1.0,0.5,0.5,0.0,1*(1-eps),"[0.1976026738711159, 0.1846990228645836, 0.17337732365822855, 0.16336344783049864, 0.15444315829302113, 0.14644660914888838, 0.13923735712235547, 0.13270459669045948, 0.12675736456765044, 0.12132033670662669, 0.11633055070450597, 0.11173499619714267, 0.10748873061171021, 0.10355339059290411, 0.09989602859733437, 0.09648820374200542, 0.09330521141893126, 0.090325523742773, 0.08753025155627676]",True
1.0,0.5,0.5,0.0,0.5*(1-eps),"[0.22073446789714024, 0.2124447210289935, 0.20475508820135271, 0.1976026768108682, 0.19093308731156375, 0.18469903148722097, 0.178859187391634, 0.17337732383446777, 0.16822149150357338, 0.16336344736826355, 0.1587781165100534, 0.1544431660437188, 0.15033862806801965, 0.14644660940183962, 0.1427510211820072, 0.13923735426829886, 0.1358925116518357, 0.13270459714864344, 0.12966282755105585]",True
1.0,0.5,0.5,0.0,0.25*(1-eps),"[0.23445751532917336, 0.22969741785213352, 0.22512677009191762, 0.2207344671215851, 0.21651027372986148, 0.21244472114038418, 0.2085290407217103, 0.20475508924762337, 0.20111529875623418, 0.1976026741637261, 0.19421063701472596, 0.19093308909960222, 0.18776432732260812, 0.1846990222897261, 0.18173220884193048, 0.17885919085766575, 0.17607560077774978, 0.17337732374548903, 0.17076049716720512]",True
1.0,0.5,0.5,0.25,2*(1-eps),"[0.1529674703919939, 0.13301613106667398, 0.11666170872510967, 0.10306413865055467, 0.09162331174331265, 0.08189914405276008, 0.07356178752657583, 0.06635909182675553, 0.0600950903885232, 0.054615245511749164, 0.04979610803576971, 0.045537920889220825, 0.041759240928904005, 0.03839297634715919, 0.03538425606149934, 0.03268858082229503, 0.03026250448120156, 0.028075142104287517, 0.0260987124505482]",True
1.0,0.5,0.5,0.25,1.5*(1-eps),"[0.17193249985618073, 0.15402175920586977, 0.1387583771860632, 0.12562467109073472, 0.11422857471436422, 0.10426772596594579, 0.09550522709717478, 0.0877528432157389, 0.08085913848402582, 0.07470092188338384, 0.06917695998224807, 0.06420332351841583, 0.059709846070218765, 0.05563742300764033, 0.05193596149865831, 0.04856267324105737, 0.04548087692271881, 0.04266031976602567, 0.0400728741351686]",True
1.0,0.5,0.5,0.25,1*(1-eps),"[0.19390648284087447, 0.17945658530033123, 0.16658174849491889, 0.15504926372171846, 0.14466983837659417, 0.13528789704655186, 0.12677442841070583, 0.11902153663240449, 0.11193827740365167, 0.10544746939177557, 0.0994831987592239, 0.09398881802694149, 0.08891540010965833, 0.08422042760041087, 0.07986682112914947, 0.07582207226926951, 0.07205758838756438, 0.06854808382946362, 0.06527114189331436]",True
1.0,0.5,0.5,0.25,0.5*(1-eps),"[0.21960683280377072, 0.21074577863491342, 0.20242685063729537, 0.1946037446479062, 0.1872353179360861, 0.18028479771799882, 0.1737192483075261, 0.1675091220512472, 0.16162777486912658, 0.1560511262835056, 0.15075739321897805, 0.14572681068632015, 0.140941379076117, 0.1363847006843471, 0.13204177341431628, 0.12789891570806636, 0.1239435202021252, 0.12016402087386933, 0.11654978151268515]",True
1.0,0.5,0.5,0.25,0.25*(1-eps),"[0.2341438469293871, 0.2292079258121981, 0.22443305693684285, 0.21981177956990838, 0.21533708822786965, 0.21100240399753295, 0.2068015139568789, 0.2027285978758246, 0.1987781268585143, 0.1949449137640709, 0.19122407722650026, 0.1876109499509635, 0.18410113525401056, 0.18069047740400776, 0.1773750695750325, 0.1741511574819464, 0.1710151980509511, 0.16796383054074318, 0.16499385590640053]",True
1.0,0.5,0.5,0.375,2*(1-eps),"[0.14711925536201914, 0.12560553782573278, 0.10802723739645927, 0.09351896606273952, 0.08143969722431335, 0.07130548608581626, 0.06274507254353309, 0.055469693006552676, 0.04925188906651784, 0.04391075365749787, 0.0393009222784753, 0.03530541754499813, 0.03183018639290274, 0.02879256629167064, 0.026131424648928966, 0.023789495103795962, 0.021723863633130284, 0.01989615522515319, 0.018274085778461287]",True
1.0,0.5,0.5,0.375,1.5*(1-eps),"[0.16809781958199183, 0.14889442417110588, 0.13248397511240625, 0.1183679381044572, 0.1061547841325302, 0.09553296593585986, 0.08625182644783001, 0.07810759911690525, 0.07093319328523642, 0.06459047452912885, 0.058964387296273554, 0.05395855791738219, 0.04949169574256503, 0.04549505801603066, 0.041911829017277996, 0.0386892004947513, 0.035784728501595704, 0.03316298943081088, 0.03078918168573034]",True
1.0,0.5,0.5,0.375,1*(1-eps),"[0.19190827370183705, 0.17662458681056176, 0.1629235623333436, 0.15059908973389532, 0.1394781030843648, 0.1294141529317406, 0.1202826080016016, 0.11197672499196454, 0.1044045816519012, 0.09748669681085347, 0.09115395014865643, 0.08534599310493655, 0.08000999983143262, 0.0750994704987854, 0.07057335252075889, 0.0663953461187352, 0.06253318551447616, 0.05895865125697193, 0.055646063868333304]",True
1.0,0.5,0.5,0.375,0.5*(1-eps),"[0.21901708969171552, 0.209854750274492, 0.20120347605565295, 0.19302649679510614, 0.18529025028196114, 0.1779641626125741, 0.1710203510843207, 0.16443328726315046, 0.15817959245216429, 0.15223780634163295, 0.14658818332791376, 0.14121254448502588, 0.13609410543942094, 0.13121737542894857, 0.12656798430406818, 0.1221326886906025, 0.1178991349560707, 0.11385585680745529, 0.10999220746776775]",True
